"geolocation_zip_code_prefix","lat","lng","city","state"
"05793","-23.63922056717070000000","-46.77524603379491000000","sao paulo","SP"
"05794","-23.64145600102850500000","-46.77107151197355000000","sao paulo","SP"
"05795","-23.64656077905762300000","-46.77587957938814000000","sao paulo","SP"
"05796","-23.65031091889314800000","-46.77443215537680000000","sao paulo","SP"
"05797","-23.65477922144698700000","-46.77239155052198000000","sao paulo","SP"
"05798","-23.65740146221045000000","-46.76806591526188000000","sao paulo","SP"
"05801","-23.64716875959460300000","-46.73449085706350600000","sao paulo","SP"
"05802","-23.65859974346015800000","-46.72550736041740000000","sao paulo","SP"
"05804","-23.64831729170749200000","-46.73174552524676000000","são paulo","SP"
"05805","-23.65332251329359000000","-46.73451119255615500000","sao paulo","SP"
"05812","-23.65583385121840400000","-46.73411535459485600000","são paulo","SP"
"05813","-23.65490906717792200000","-46.73169884937452000000","sao paulo","SP"
"05814","-23.65972052496933700000","-46.73225083462055000000","sao paulo","SP"
"05815","-23.66196082607835000000","-46.73578431661119500000","sao paulo","SP"
"05816","-23.66693802496980600000","-46.73907590375413400000","sao paulo","SP"
"05818","-23.66502455829832700000","-46.73172064487063000000","sao paulo","SP"
"05819","-23.66584215425377700000","-46.73656569305856000000","sao paulo","SP"
"05820","-23.66534490729428000000","-46.74004197698363000000","sao paulo","SP"
"05821","-23.66737924080279500000","-46.75116625680252000000","são paulo","SP"
"05822","-23.66307651398540600000","-46.75205847166114400000","sao paulo","SP"
"05823","-23.66405673470706000000","-46.74989611452071600000","sao paulo","SP"
"05828","-23.66849790118584000000","-46.74165736925482000000","sao paulo","SP"
"05830","-23.66941340712778400000","-46.74502372146410000000","sao paulo","SP"
"05831","-23.67229549925995300000","-46.74786839625042000000","sao paulo","SP"
"05832","-23.67306473329261300000","-46.75140133129653000000","sao paulo","SP"
"05833","-23.67091235540666700000","-46.75917046168084000000","sao paulo","SP"
"05834","-23.67007512727514800000","-46.75514721719512000000","sao paulo","SP"
"05835","-23.65025584859138000000","-46.75372470475788000000","sao paulo","SP"
"05836","-23.64623843946351700000","-46.73756521696958500000","sao paulo","SP"
"05840","-23.64576375609564000000","-46.74062793465739000000","sao paulo","SP"
"05841","-23.64594411381210600000","-46.74284232904107500000","sao paulo","SP"
"05842","-23.65027834508262200000","-46.74420450893913000000","sao paulo","SP"
"05843","-23.65121878229917000000","-46.73692406599498400000","são paulo","SP"
"05844","-23.65708615520118500000","-46.74061857869908000000","sao paulo","SP"
"05845","-23.65416693940167300000","-46.74258158812544000000","são paulo","SP"
"05846","-23.65550134575389000000","-46.74240184331877000000","sao paulo","SP"
"05847","-23.65427026750924700000","-46.74861950632383000000","sao paulo","SP"
"05848","-23.65819519230388000000","-46.75992352664543000000","sao paulo","SP"
"05849","-23.65236617784018200000","-46.75575337195744000000","sao paulo","SP"
"05850","-23.65838321878010000000","-46.75380386791608000000","sao paulo","SP"
"05851","-23.66359901538302800000","-46.75637764927146400000","são paulo","SP"
"05852","-23.66612486085131200000","-46.75745270694090000000","sao paulo","SP"
"05853","-23.65955686100652500000","-46.75177268909635600000","sao paulo","SP"
"05854","-23.66088563668862600000","-46.76210739794428400000","sao paulo","SP"
"05855","-23.66255882372125500000","-46.76433742903734000000","sao paulo","SP"
"05856","-23.65166354377767600000","-46.78428698989415000000","sao paulo","SP"
"05857","-23.65678941102508000000","-46.78053307135405000000","sao paulo","SP"
"05858","-23.66748876952387800000","-46.78230624492154000000","sao paulo","SP"
"05859","-23.66721202258712300000","-46.77043275501809000000","são paulo","SP"
"05860","-23.66476736243938800000","-46.76657170752820000000","são paulo","SP"
"05861","-23.67162488305792300000","-46.76465692641028000000","sao paulo","SP"
"05862","-23.66791658946714700000","-46.76444337398985000000","sao paulo","SP"
"05863","-23.67691814747182000000","-46.76618596319817000000","sao paulo","SP"
"05864","-23.67527396976576000000","-46.76131088661366000000","sao paulo","SP"
"05866","-23.67764351669079700000","-46.76968587616431000000","são paulo","SP"
"05867","-23.67300942954673500000","-46.77009169849542000000","sao paulo","SP"
"05868","-23.66610618088053300000","-46.77934000250037000000","sao paulo","SP"
"05869","-23.67733528945809000000","-46.77138089703028400000","sao paulo","SP"
"05870","-23.68061204994446500000","-46.77256581985521000000","são paulo","SP"
"05871","-23.68492897827913000000","-46.77281242119202000000","sao paulo","SP"
"05872","-23.68563168814889000000","-46.77606971548135000000","sao paulo","SP"
"05873","-23.68996315537706800000","-46.77854757816713500000","são paulo","SP"
"05874","-23.67958488978931000000","-46.77288492664834000000","sao paulo","SP"
"05875","-23.69084616416298400000","-46.77814739004971000000","são paulo","SP"
"05876","-23.69728225635197000000","-46.79371117024205000000","sao paulo","SP"
"05877","-23.69188631099809300000","-46.79068226944645000000","sao paulo","SP"
"05878","-23.68980295399374500000","-46.78480991560759000000","sao paulo","SP"
"05879","-23.68871338867456800000","-46.79261135376148000000","sao paulo","SP"
"05880","-23.68668885089290700000","-46.78829547264576000000","sao paulo","SP"
"05881","-23.68143054280926000000","-46.77814622934237000000","sao paulo","SP"
"05882","-23.68074255327326600000","-46.78422427518124000000","sao paulo","SP"
"05883","-23.67658775733502800000","-46.77941495125434000000","sao paulo","SP"
"05884","-23.67155327895882500000","-46.77598332732744500000","sao paulo","SP"
"05885","-23.67502806167970000000","-46.78565570400957000000","são paulo","SP"
"05886","-23.68057693646830200000","-46.79243711105183000000","sao paulo","SP"
"05887","-23.67837776643417000000","-46.79756866766875000000","sao paulo","SP"
"05888","-23.67313805684336700000","-46.79223083870809000000","sao paulo","SP"
"05889","-23.66761787250252000000","-46.78364935265885000000","sao paulo","SP"
"05890","-23.66564299120122000000","-46.78861772463053400000","são paulo","SP"
"05891","-23.66300890730195800000","-46.79174109912341000000","são paulo","SP"
"05892","-23.66125814062020200000","-46.78639665742204600000","são paulo","SP"
"05893","-23.65802720339217300000","-46.79033209723356600000","sao paulo","SP"
"05894","-23.65247143406278600000","-46.78858304485548600000","sao paulo","SP"
"05895","-23.65226520177162300000","-46.78579959201333000000","sao paulo","SP"
"06010","-23.53546385964959000000","-46.76806257067059400000","osasco","SP"
"06013","-23.53187614843019000000","-46.77716326973611400000","osasco","SP"
"06016","-23.53246342609349300000","-46.77954307516130000000","osasco","SP"
"06018","-23.54089999196139000000","-46.77611296981494600000","osasco","SP"
"06020","-23.53847816936168500000","-46.76162168584183000000","osasco","SP"
"06023","-23.54343921006478000000","-46.77031626609235000000","osasco","SP"
"06026","-23.55157982274053600000","-46.76387498562263500000","osasco","SP"
"06028","-23.54613564260171000000","-46.76726376980519000000","osasco","SP"
"06029","-23.54845385758796000000","-46.76981810610759000000","osasco","SP"
"06030","-23.55707863643761000000","-46.76757875189631600000","osasco","SP"
"06033","-23.56042070790151400000","-46.77789975633020000000","osasco","SP"
"06036","-23.55807593943668000000","-46.77602096391082400000","osasco","SP"
"06037","-23.55503701638862000000","-46.77326263310046000000","osasco","SP"
"06038","-23.56553029762195000000","-46.77836723266995000000","osasco","SP"
"06040","-23.56929879236466300000","-46.78310812662827000000","osasco","SP"
"06045","-23.57288590685508000000","-46.79287786501948400000","osasco","SP"
"06050","-23.56017176798179600000","-46.78708995393641600000","osasco","SP"
"06053","-23.55911477953871000000","-46.78762555874676000000","osasco","SP"
"06056","-23.56629298979667600000","-46.78782137212701000000","osasco","SP"
"06060","-23.55305446892853000000","-46.78198098470048000000","osasco","SP"
"06065","-23.55500650824253500000","-46.79034472222381000000","osasco","SP"
"06070","-23.54814672435353300000","-46.78052882871088500000","osasco","SP"
"06075","-23.54949029908597400000","-46.78783091895187000000","osasco","SP"
"06080","-23.54353287060003200000","-46.78492157358008000000","osasco","SP"
"06083","-23.54210527610059200000","-46.77872842727658000000","osasco","SP"
"06086","-23.53465302020267600000","-46.78506420272344000000","osasco","SP"
"06090","-23.53332120026299000000","-46.78225541647018600000","osasco","SP"
"06093","-23.53002050935749000000","-46.78276805735584500000","osasco","SP"
"06097","-23.52854909211689400000","-46.77978832664409500000","osasco","SP"
"06102","-23.54946788095088200000","-46.81297818818162000000","osasco","SP"
"06110","-23.53158777545920000000","-46.79142511158971000000","osasco","SP"
"06112","-23.53640184486753000000","-46.79599574353976000000","osasco","SP"
"06114","-23.53356011630756000000","-46.79780463580427000000","osasco","SP"
"06120","-23.54189480860793200000","-46.79178865992954400000","osasco","SP"
"06122","-23.54231356870517500000","-46.79881675488461000000","osasco","SP"
"06124","-23.54668763292787800000","-46.79810978449532400000","osasco","SP"
"06126","-23.55159974281325200000","-46.79452337779029000000","osasco","SP"
"06130","-23.55755124440891300000","-46.79678721599588400000","osasco","SP"
"06132","-23.55655969075499000000","-46.79838841332349400000","osasco","SP"
"06140","-23.57652564138546200000","-46.80087428761865500000","osasco","SP"
"06142","-23.56954809228104300000","-46.79786431233292600000","osasco","SP"
"06144","-23.56693261252871400000","-46.80093561012174000000","osasco","SP"
"06145","-23.57006960177606600000","-46.80295938767627500000","osasco","SP"
"06147","-23.57869654445359000000","-46.80773026085834000000","osasco","SP"
"06149","-23.58181112256580300000","-46.81341602859391000000","osasco","SP"
"06150","-23.57025590139546300000","-46.81130803192885000000","osasco","SP"
"06152","-23.56361380890872300000","-46.80360899327984500000","osasco","SP"
"06154","-23.56005588296099500000","-46.80446835953168000000","osasco","SP"
"06160","-23.55741936135528600000","-46.81212888634090000000","osasco","SP"
"06162","-23.55355703888977500000","-46.80913962478847000000","osasco","SP"
"06170","-23.54548737466908000000","-46.80486551241691000000","osasco","SP"
"06172","-23.54245143060755000000","-46.81284888182184000000","osasco","SP"
"06180","-23.53652475008745500000","-46.80341057457763000000","osasco","SP"
"06182","-23.52910696854642000000","-46.81241810438335400000","osasco","SP"
"06184","-23.53841380343998700000","-46.80799647915472000000","osasco","SP"
"06186","-23.53325761928265800000","-46.81309221592292000000","osasco","SP"
"06187","-23.54515820288518300000","-46.81366606826410000000","osasco","SP"
"06190","-23.53003717375427300000","-46.79888215459073000000","osasco","SP"
"06192","-23.52769283730589600000","-46.80134979266692600000","osasco","SP"
"06194","-23.52535883754742200000","-46.80190233237287000000","osasco","SP"
"06210","-23.52841509308242600000","-46.76627100055366000000","osasco","SP"
"06213","-23.53018017535287500000","-46.76822273554511600000","osasco","SP"
"06216","-23.52569539620502700000","-46.77159123618126600000","osasco","SP"
"06220","-23.51649499563772500000","-46.78235814928221000000","osasco","SP"
"06223","-23.51574567771100000000","-46.77764057451376000000","osasco","SP"
"06226","-23.50828707287881000000","-46.77809618473146000000","osasco","SP"
"06230","-23.51640472272838500000","-46.79983995714369600000","osasco","SP"
"06233","-23.51660025727028000000","-46.78697369149595000000","osasco","SP"
"06236","-23.51010786952278000000","-46.78735481666442600000","osasco","SP"
"06240","-23.50398447886759400000","-46.80555306737292000000","osasco","SP"
"06243","-23.50355323505828000000","-46.79825426414906000000","osasco","SP"
"06246","-23.49885855999824000000","-46.80706577753118600000","osasco","SP"
"06250","-23.50065650537135000000","-46.79600340273453400000","osasco","SP"
"06253","-23.49706387038927000000","-46.79744927912735600000","osasco","SP"
"06260","-23.49939152602270000000","-46.79104298348419600000","osasco","SP"
"06263","-23.49379694614944000000","-46.79651630684959000000","osasco","SP"
"06266","-23.49320528589878000000","-46.78788920002157400000","osasco","SP"
"06268","-23.50004966943101800000","-46.77822733184515000000","osasco","SP"
"06270","-23.49620124398744300000","-46.77137977151544000000","osasco","SP"
"06273","-23.49906268978474700000","-46.76793857798514000000","osasco","SP"
"06276","-23.48445637925961500000","-46.77506800791146000000","osasco","SP"
"06278","-23.47883890337314500000","-46.77875442842892000000","osasco","SP"
"06280","-23.50978858539193800000","-46.76684853672089000000","osasco","SP"
"06283","-23.51444547339852800000","-46.76816095053014500000","osasco","SP"
"06286","-23.50655625612318000000","-46.77205872145585600000","osasco","SP"
"06288","-23.50236337518235000000","-46.76555984372987000000","osasco","SP"
"06290","-23.52028040739553200000","-46.77128848275883000000","osasco","SP"
"06293","-23.51629513896260000000","-46.76288048095172000000","osasco","SP"
"06296","-23.51818223151519000000","-46.75729593473040000000","osasco","SP"
"06298","-23.52114704400114000000","-46.75403556135450600000","osasco","SP"
"06310","-23.51545395083799000000","-46.83908951459391000000","carapicuiba","SP"
"06311","-23.52089232181076600000","-46.84578284021311000000","carapicuiba","SP"
"06315","-23.52517318118779200000","-46.84154767609531000000","carapicuiba","SP"
"06317","-23.52630642240271500000","-46.84569408911501400000","carapicuiba","SP"
"06320","-23.52455636727340000000","-46.83627481512416000000","carapicuiba","SP"
"06321","-23.53849786015207700000","-46.83055847374101000000","carapicuíba","SP"
"06322","-23.53007582373447000000","-46.83339598887208400000","carapicuiba","SP"
"06325","-23.53016227206259000000","-46.82934462319267000000","carapicuiba","SP"
"06326","-23.52928130726513300000","-46.82848035821579000000","carapicuiba","SP"
"06327","-23.53312303777226300000","-46.82395403227513000000","carapicuiba","SP"
"06328","-23.52908247510847000000","-46.82595598954186000000","carapicuiba","SP"
"06329","-23.53893542725790800000","-46.82179198435173000000","carapicuiba","SP"
"06330","-23.55551845084748000000","-46.82833863237432000000","carapicuiba","SP"
"06331","-23.54366743354145800000","-46.82868349456171600000","carapicuiba","SP"
"06332","-23.54880596717767000000","-46.83024045323436000000","carapicuiba","SP"
"06333","-23.55972473866011500000","-46.83154122945517600000","carapicuiba","SP"
"06334","-23.54447898848057700000","-46.83207894373439500000","carapicuiba","SP"
"06335","-23.55482232096378700000","-46.83375866718953000000","carapicuiba","SP"
"06340","-23.56738649489791400000","-46.82425029116430000000","carapicuiba","SP"
"06341","-23.57251800195738400000","-46.81995277003689000000","carapicuiba","SP"
"06342","-23.57975662157647500000","-46.82535845686454000000","carapicuiba","SP"
"06343","-23.56852975613310000000","-46.83315253960563500000","carapicuiba","SP"
"06345","-23.57449985985742000000","-46.84178829652316000000","carapicuiba","SP"
"06350","-23.57474238733908600000","-46.85594356819911000000","carapicuiba","SP"
"06351","-23.56909397933785000000","-46.86363000197984000000","carapicuiba","SP"
"06352","-23.56398385179042500000","-46.86981652746175000000","carapicuiba","SP"
"06355","-23.55979469353779300000","-46.86022951400638400000","carapicuiba","SP"
"06360","-23.55888637666548700000","-46.83912930429312400000","carapicuiba","SP"
"06361","-23.55680190168853400000","-46.84622468228897000000","carapicuiba","SP"
"06362","-23.55427598104982700000","-46.84144554417202500000","carapicuíba","SP"
"06363","-23.56783154980891500000","-46.83861440222618000000","carapicuiba","SP"
"06364","-23.56563035019019000000","-46.84229824959598000000","carapicuiba","SP"
"06365","-23.55294610347220500000","-46.85082344930689000000","carapicuiba","SP"
"06379","-23.53484202582971800000","-46.85972267199777000000","carapicuíba","SP"
"06380","-23.54191207813006000000","-46.83721005347435000000","carapicuiba","SP"
"06381","-23.54580437500330000000","-46.83882324744325000000","carapicuiba","SP"
"06382","-23.54978478483340300000","-46.83915708999163000000","carapicuíba","SP"
"06384","-23.54268114870817300000","-46.84627591598056000000","carapicuiba","SP"
"06385","-23.54205786623955600000","-46.84312392349168000000","carapicuiba","SP"
"06386","-23.53257175129284000000","-46.84282293121949000000","carapicuiba","SP"
"06387","-23.55134994036523000000","-46.83514188734528000000","carapicuiba","SP"
"06390","-23.54029496150103000000","-46.85298992497375000000","carapicuiba","SP"
"06394","-23.52504554213840000000","-46.85695424668291000000","carapicuiba","SP"
"06395","-23.53232609074776200000","-46.85022450586512000000","carapicuiba","SP"
"06396","-23.52947098713122000000","-46.85397994153204000000","carapicuiba","SP"
"06397","-23.53093003839419000000","-46.85832902076940000000","carapicuiba","SP"
"06401","-23.50945857820767000000","-46.88108056020692500000","barueri","SP"
"06402","-23.50839430391456400000","-46.87923786184290000000","barueri","SP"
"06404","-23.50644915506376600000","-46.86860821070656000000","barueri","SP"
"06405","-23.49695240413621000000","-46.88364385552296000000","barueri","SP"
"06406","-23.50174557463863000000","-46.88703241438392400000","barueri","SP"
"06407","-23.50006424470661800000","-46.89055947585276000000","barueri","SP"
"06408","-23.49555654861144700000","-46.88538696924188000000","barueri","SP"
"06409","-23.49415771585285700000","-46.89610614277862000000","barueri","SP"
"06410","-23.50162114043103000000","-46.86723421349410000000","barueri","SP"
"06411","-23.50143714374696600000","-46.87441824466936000000","barueri","SP"
"06412","-23.49720099711380400000","-46.88099248238098000000","barueri","SP"
"06413","-23.48712573099143300000","-46.87874388565181500000","barueri","SP"
"06414","-23.49355178533018700000","-46.87170401526885400000","barueri","SP"
"06415","-23.49047803573070000000","-46.88895922055679000000","barueri","SP"
"06416","-23.48692629249447400000","-46.89283568875402600000","barueri","SP"
"06417","-23.48614939323603300000","-46.88394057517638000000","barueri","SP"
"06418","-23.48288734724817000000","-46.88578709722029000000","barueri","SP"
"06419","-23.47693366026075000000","-46.88530037074255000000","barueri","SP"
"06420","-23.51221858633258300000","-46.89595803664036000000","barueri","SP"
"06421","-23.50865232997364300000","-46.90125511634909000000","barueri","SP"
"06422","-23.51672944347777000000","-46.89998739445355400000","barueri","SP"
"06423","-23.49738571835047600000","-46.90609781815740600000","barueri","SP"
"06424","-23.49590146990865600000","-46.87468669635919000000","barueri","SP"
"06428","-23.49653038446321300000","-46.95772892953954000000","barueri","SP"
"06429","-23.48968789588101200000","-46.95291515814414400000","barueri","SP"
"06433","-23.52610751008839800000","-46.88800783732319000000","barueri","SP"
"06434","-23.52991689496941400000","-46.88926053118829000000","barueri","SP"
"06435","-23.53165613252630500000","-46.88420210298045000000","barueri","SP"
"06436","-23.53770033773890400000","-46.88888392458420600000","barueri","SP"
"06437","-23.54433545230043400000","-46.88874698831213000000","barueri","SP"
"06440","-23.51092169835767700000","-46.85992348533070000000","barueri","SP"
"06442","-23.51584578482423300000","-46.87344526112092000000","barueri","SP"
"06443","-23.53945447566114000000","-46.86436194318488000000","barueri","SP"
"06444","-23.54266079454810000000","-46.88379586544121000000","barueri","SP"
"06445","-23.52915425643792700000","-46.86476924690260400000","barueri","SP"
"06447","-23.54145161528288800000","-46.87715678453536600000","barueri","SP"
"06448","-23.54801124364931300000","-46.87569401804978000000","barueri","SP"
"06449","-23.54212151927856000000","-46.86867381625819000000","barueri","SP"
"06453","-23.49707799139454800000","-46.85105837491413000000","barueri","SP"
"06454","-23.49578647616126400000","-46.84748345253877500000","barueri","SP"
"06455","-23.50112394188581500000","-46.84970162869302000000","barueri","SP"
"06458","-23.49127675316709200000","-46.82590538637741400000","barueri","SP"
"06460","-23.49879608893553000000","-46.83305816446204000000","barueri","SP"
"06462","-23.48539708033280600000","-46.80979379414146000000","barueri","SP"
"06463","-23.50240352278454000000","-46.81346336139107000000","barueri","SP"
"06465","-23.49852069408210300000","-46.85053707630061000000","barueri","SP"
"06470","-23.49476044251903400000","-46.85865483654610000000","barueri","SP"
"06471","-23.48647716520543600000","-46.85337628886492000000","barueri","SP"
"06472","-23.48526154289571000000","-46.85262130367337000000","barueri","SP"
"06473","-23.48367405026139000000","-46.86347700284117000000","barueri","SP"
"06474","-23.48775847628630200000","-46.84622191461783600000","barueri","SP"
"06475","-23.48711523750313300000","-46.83720056426068000000","barueri","SP"
"06480","-23.48801831246201000000","-46.85551053744682000000","barueri","SP"
"06485","-23.48330149547169700000","-46.84776114702026500000","barueri","SP"
"06501","-23.44402867248359000000","-46.91550913136086400000","santana de parnaiba","SP"
"06502","-23.44535593798941000000","-46.92498269330085000000","santana de parnaíba","SP"
"06503","-23.45627691482976000000","-46.93719372257990000000","santana de parnaiba","SP"
"06504","-23.43964659816539000000","-46.93655311993088000000","santana de parnaiba","SP"
"06505","-23.41213274449480000000","-46.94124477126559500000","santana de parnaiba","SP"
"06506","-23.41861386678535000000","-46.95887633541417000000","santana de parnaiba","SP"
"06509","-23.45185792436554000000","-46.94689737160080000000","santana de parnaiba","SP"
"06513","-23.46157340363592400000","-46.91529507169106000000","santana de parnaiba","SP"
"06514","-23.47324680822251300000","-46.91221504174109000000","santana de parnaiba","SP"
"06515","-23.47370268623455000000","-46.89651272307868600000","santana de parnaiba","SP"
"06516","-23.48104825677402000000","-46.89353670548051400000","santana de parnaiba","SP"
"06517","-23.47611023419865000000","-46.93397429636491600000","santana de parnaiba","SP"
"06519","-23.49133213112545300000","-46.96378125450301000000","santana de parnaiba","SP"
"06520","-23.47797638169190300000","-46.97508819947674400000","santana de parnaiba","SP"
"06523","-23.49349597395716300000","-47.00063392391789000000","santana de parnaiba","SP"
"06524","-23.47573165298235000000","-47.00409405832285600000","santana de parnaiba","SP"
"06525","-23.41655025323990000000","-46.89337835695615600000","santana de parnaiba","SP"
"06526","-23.42948394621735000000","-46.92198229924257000000","santana de parnaiba","SP"
"06528","-23.40829212924172300000","-46.89723212362497400000","santana de parnaíba","SP"
"06529","-23.40425794388176000000","-46.88345222307975000000","santana de parnaiba","SP"
"06530","-23.41064892061351800000","-46.88479414824159600000","santana de parnaiba","SP"
"06531","-23.42057198396440800000","-46.87518740746775600000","santana de parnaiba","SP"
"06532","-23.44213019589603000000","-46.88792477053702000000","santana de parnaiba","SP"
"06533","-23.42213622622352500000","-46.87361405335598600000","santana de parnaiba","SP"
"06534","-23.41466155821568000000","-46.86884350425596000000","santana de parnaiba","SP"
"06535","-23.42549832261633500000","-46.85573063769016000000","santana de parnaiba","SP"
"06537","-23.42904627603961700000","-46.82684649058021000000","santana de parnaíba","SP"
"06539","-23.46503945141155000000","-46.88499666372503000000","santana de parnaiba","SP"
"06540","-23.45391829897259200000","-46.88258784590506400000","santana de parnaiba","SP"
"06541","-23.46298587101742700000","-46.87264106823103000000","santana de parnaíba","SP"
"06542","-23.47360566614983300000","-46.86850015314059000000","santana de parnaiba","SP"
"06543","-23.46994427716732000000","-46.84806741022414000000","santana de parnaiba","SP"
"06544","-23.46370323028584400000","-46.85247290281747000000","santana de parnaiba","SP"
"06550","-23.40304773243381200000","-46.99511625156263000000","pirapora do bom jesus","SP"
"06600","-23.53235383161368300000","-46.90135228978096000000","jandira","SP"
"06602","-23.53425747696359600000","-46.89748441547489000000","jandira","SP"
"06604","-23.53927949896976000000","-46.90402084746641000000","jandira","SP"
"06606","-23.53294939582267300000","-46.90733115132106000000","jandira","SP"
"06608","-23.53380680293542000000","-46.91489958023987600000","jandira","SP"
"06609","-23.53513589025032400000","-46.91081075021486400000","jandira","SP"
"06610","-23.52418606779906800000","-46.92088103105522400000","jandira","SP"
"06612","-23.52097819157018700000","-46.91906280354143600000","jandira","SP"
"06616","-23.52466413856780400000","-46.91119597322499000000","jandira","SP"
"06618","-23.52496580113923500000","-46.89873197884796000000","jandira","SP"
"06620","-23.54729847664600200000","-46.89250491478329000000","jandira","SP"
"06622","-23.54670335940294400000","-46.89983624019374000000","jandira","SP"
"06624","-23.54818043217070300000","-46.91036002990535000000","jandira","SP"
"06626","-23.54159209348249600000","-46.91160442141147500000","jandira","SP"
"06630","-23.55530038145583700000","-46.89034680305359000000","jandira","SP"
"06631","-23.54499828245238300000","-46.90430341342511000000","jandira","SP"
"06633","-23.53055323608310800000","-46.88623979047780000000","jandira","SP"
"06634","-23.55933651089016600000","-46.90465369122537000000","jandira","SP"
"06636","-23.55661994316517700000","-46.89904059193098400000","jandira","SP"
"06642","-23.55744946905811000000","-46.87728974788190000000","jandira","SP"
"06648","-23.54852188083720700000","-46.86708654186034600000","jandira","SP"
"06650","-23.54458899714706000000","-46.93515870222017000000","itapevi","SP"
"06652","-23.54960369649120400000","-46.92632691643688500000","itapevi","SP"
"06653","-23.54705353814934600000","-46.92972088164854000000","itapevi","SP"
"06654","-23.53890580587630800000","-46.92410128109349000000","itapevi","SP"
"06655","-23.56496427587274700000","-46.97551309008700600000","itapevi","SP"
"06656","-23.55462513998646300000","-46.92343724780601000000","itapevi","SP"
"06657","-23.55729775502138800000","-46.92912815971817000000","itapevi","SP"
"06660","-23.54854456433658400000","-46.95578856634466500000","itapevi","SP"
"06663","-23.55764745539649500000","-46.93978258666856400000","itapevi","SP"
"06665","-23.56417051426737000000","-46.97305614273437000000","itapevi","SP"
"06670","-23.58611291544550000000","-46.96536705348695000000","itapevi","SP"
"06673","-23.55494400000000000000","-46.91194650000000600000","itapevi","SP"
"06675","-23.54742737969670700000","-46.97129276518184000000","itapevi","SP"
"06680","-23.53518676079007600000","-46.97660825650473000000","itapevi","SP"
"06683","-23.53957523907244800000","-46.96890371136734600000","itapevi","SP"
"06684","-23.53893664870083300000","-46.94224678282349600000","itapevi","SP"
"06685","-23.54137250704063000000","-47.00000390765248000000","itapevi","SP"
"06690","-23.52825273711046700000","-46.94819676148815500000","itapevi","SP"
"06693","-23.53814048030503500000","-46.94609335645447600000","itapevi","SP"
"06694","-23.54279078074330000000","-46.93866244269709000000","itapevi","SP"
"06695","-23.53749520048087000000","-46.95449251445777600000","itapevi","SP"
"06696","-23.52394599512716400000","-46.94146762047973500000","itapevi","SP"
"06700","-23.60949993222820400000","-46.93280761412864000000","cotia","SP"
"06701","-23.60846502172263700000","-46.97167053500442000000","cotia","SP"
"06702","-23.58160544155254400000","-46.92940423734070500000","cotia","SP"
"06703","-23.59673234360231000000","-46.91199369968681000000","cotia","SP"
"06704","-23.57776646677478000000","-46.91702634391637600000","cotia","SP"
"06705","-23.58948082290284000000","-46.89609707079859000000","cotia","SP"
"06706","-23.57853163976978500000","-46.87426299033069000000","cotia","SP"
"06707","-23.59001189264184000000","-46.87036516149257000000","cotia","SP"
"06708","-23.59254496805212400000","-46.84708371808512000000","cotia","SP"
"06709","-23.59433592994889400000","-46.83425698535416600000","cotia","SP"
"06710","-23.59848072217744500000","-46.83224194829915600000","cotia","SP"
"06711","-23.60601826509656200000","-46.83919409326330000000","cotia","SP"
"06712","-23.61053115048643700000","-46.84749420823198000000","cotia","SP"
"06713","-23.62842740833009000000","-46.87058604050327000000","cotia","SP"
"06714","-23.59947487755450300000","-46.87258800613097000000","cotia","SP"
"06715","-23.61014126737445000000","-46.87663381694340000000","cotia","SP"
"06716","-23.60771818906941300000","-46.89997506974345500000","cotia","SP"
"06717","-23.60945189477958600000","-46.91753331085016000000","cotia","SP"
"06719","-23.62345144228854800000","-46.93703824992479000000","cotia","SP"
"06720","-23.62220376331906700000","-46.96478454375491000000","cotia","SP"
"06721","-23.64253061821996500000","-46.97681432250170000000","cotia","SP"
"06722","-23.63797192351012600000","-46.95118959928382000000","cotia","SP"
"06723","-23.66332704462213600000","-46.98072228199521000000","cotia","SP"
"06724","-23.68548577420773000000","-46.90982958187823000000","cotia","SP"
"06725","-23.68628989264535200000","-47.02922051385511000000","cotia","SP"
"06726","-23.65899128544237000000","-47.05328447469846000000","cotia","SP"
"06727","-23.67354106023957500000","-47.02341828095836000000","cotia","SP"
"06728","-23.67239952554784000000","-46.98872300773676600000","cotia","SP"
"06729","-23.72122990442298000000","-47.02534688953767000000","cotia","SP"
"06730","-23.62257884365775600000","-47.01272716168212000000","vargem grande paulista","SP"
"06738","-23.64615211486552000000","-47.00279569847461400000","vargem grande paulista","SP"
"06753","-23.60230420415543000000","-46.75599818781657000000","taboao da serra","SP"
"06754","-23.60613471240311000000","-46.75748570496375600000","taboao da serra","SP"
"06755","-23.60094979218265000000","-46.76559072289254000000","taboao da serra","SP"
"06756","-23.60635627911703700000","-46.77360013135429000000","taboao da serra","SP"
"06757","-23.60837706120375000000","-46.77891068485802600000","taboao da serra","SP"
"06760","-23.61347448210384000000","-46.77314095001839400000","taboao da serra","SP"
"06763","-23.61133714042923500000","-46.76074871248163600000","taboao da serra","SP"
"06764","-23.61583017773522300000","-46.76853282528394000000","taboao da serra","SP"
"06765","-23.61922208810035000000","-46.77404660201641000000","taboao da serra","SP"
"06766","-23.62768559407366800000","-46.77825033395158000000","taboao da serra","SP"
"06767","-23.62154413619016300000","-46.78504018896171000000","taboao da serra","SP"
"06768","-23.60768984210526300000","-46.75281481578943000000","taboao da serra","SP"
"06770","-23.63689379146373000000","-46.78500504503474400000","taboao da serra","SP"
